make[3]: Entering directory '/home/benni/git/linux'
make[4]: Entering directory '/home/benni/git/kernel-test/build/rand500config-x86_64'
#
# No change to .config
#
make[4]: Leaving directory '/home/benni/git/kernel-test/build/rand500config-x86_64'
make[3]: Leaving directory '/home/benni/git/linux'
make[3]: Entering directory '/home/benni/git/linux'
make[4]: Entering directory '/home/benni/git/kernel-test/build/rand500config-x86_64'
  SYNC    include/config/auto.conf
  HOSTCC  arch/x86/tools/relocs_32.o
  HOSTCC  arch/x86/tools/relocs_64.o
  HOSTCC  scripts/sorttable.o
  HOSTLD  arch/x86/tools/relocs
  HOSTLD  scripts/sorttable
  DESCEND objtool
  CC      scripts/mod/empty.o
  CC      scripts/mod/devicetable-offsets.s
  MKELF   scripts/mod/elfconfig.h
  HOSTCC  scripts/mod/modpost.o
  HOSTCC  scripts/mod/sumversion.o
  HOSTCC  scripts/mod/symsearch.o
  HOSTCC  scripts/mod/file2alias.o
  HOSTLD  scripts/mod/modpost
  CC      kernel/bounds.s
  UPD     include/generated/bounds.h
  CC      arch/x86/kernel/asm-offsets.s
  UPD     include/generated/asm-offsets.h
  CC      kernel/sched/rq-offsets.s
  UPD     include/generated/rq-offsets.h
  CALL    /home/benni/git/linux/scripts/checksyscalls.sh 
  GEN     usr/initramfs_data.cpio
  AS      arch/x86/boot/startup/la57toggle.o
  AS      arch/x86/entry/entry.o
  AS      arch/x86/entry/entry_64.o
  CC      arch/x86/realmode/init.o
  CC      arch/x86/boot/startup/gdt_idt.o
  CC      init/main.o
  CC      net/devres.o
  CC      arch/x86/events/core.o
  AS      arch/x86/lib/bhi.o
  COPY    usr/initramfs_inc_data
  CC      drivers/phy/phy-core.o
  AS      usr/initramfs_data.o
  CC      arch/x86/entry/syscall_64.o
  AS      arch/x86/lib/clear_page_64.o
  CC      arch/x86/boot/startup/map_kernel.o
  CC      security/keys/gc.o
  AS      arch/x86/realmode/rm/header.o
  CC      net/socket.o
  CC      arch/x86/events/probe.o
  UPD     init/utsversion-tmp.h
  CC      arch/x86/lib/cmdline.o
  CC      drivers/phy/phy-can-transceiver.o
  CC      init/do_mounts.o
  CC      arch/x86/entry/common.o
  AS      arch/x86/realmode/rm/trampoline_64.o
  AR      arch/x86/boot/startup/lib.a
  AR      usr/built-in.a
  CC      security/keys/key.o
  CC      arch/x86/events/utils.o
  AS      arch/x86/realmode/rm/reboot.o
  AS      arch/x86/lib/cmpxchg16b_emu.o
  PASYMS  arch/x86/realmode/rm/pasyms.h
  OBJCOPY arch/x86/boot/startup/gdt_idt.pi.o
  CC      arch/x86/lib/copy_mc.o
  OBJCOPY arch/x86/boot/startup/map_kernel.pi.o
  CC      init/do_mounts_initrd.o
  AR      arch/x86/boot/startup/built-in.a
  CC      crypto/api.o
  CC      arch/x86/entry/vdso/vma.o
  LDS     arch/x86/realmode/rm/realmode.lds
  CC      security/keys/keyring.o
  CC      fs/open.o
  CC      drivers/phy/broadcom/phy-bcm-kona-usb2.o
  CC      mm/filemap.o
  CC      net/ethernet/eth.o
  CC      kernel/fork.o
  AS      arch/x86/lib/copy_mc_64.o
  CC      lib/argv_split.o
  CC      arch/x86/events/amd/core.o
  LD      arch/x86/realmode/rm/realmode.elf
  RELOCS  arch/x86/realmode/rm/realmode.relocs
  CC      init/initramfs.o
  AS      arch/x86/kernel/head_64.o
  CC      arch/x86/entry/vdso/extable.o
  OBJCOPY arch/x86/realmode/rm/realmode.bin
  AS      arch/x86/lib/copy_page_64.o
  CC      crypto/cipher.o
  CC      security/keys/keyctl.o
  CC      lib/buildid.o
  AS      arch/x86/realmode/rmpiggy.o
  AR      drivers/phy/broadcom/built-in.a
  CC      security/keys/permission.o
  CC      fs/read_write.o
  AR      net/ethernet/built-in.a
  CC      mm/mempool.o
  AS      arch/x86/lib/copy_user_64.o
  CC      kernel/exec_domain.o
  CC      arch/x86/kernel/head64.o
  CC      arch/x86/events/amd/lbr.o
  CC      init/calibrate.o
  CC      crypto/crypto_engine.o
  AS      arch/x86/lib/copy_user_uncached_64.o
  CC      lib/cmdline.o
  CC      security/keys/process_keys.o
  CC      arch/x86/events/amd/ibs.o
  CC      arch/x86/kernel/ebda.o
  CC      fs/file_table.o
  CC      mm/oom_kill.o
  AR      arch/x86/realmode/built-in.a
  CC      kernel/exec_state.o
  CC      arch/x86/events/msr.o
  CC      arch/x86/lib/cpu.o
  CC      init/init_task.o
  CC      lib/ctype.o
  CC      fs/super.o
  AS      arch/x86/entry/vdso/vdso64/note.o
  CC      crypto/algapi.o
  CC      lib/dec_and_lock.o
  CC      kernel/panic.o
  AR      arch/x86/events/amd/built-in.a
  CC      init/version.o
  CC      mm/fadvise.o
  CC      arch/x86/kernel/platform-quirks.o
